gene,objective function,constraint
Ipo11,4.1732344803333055,1
Prdm16,4.173234480332904,1
Gm16998,4.1732344803318355,1
Zfp276,4.173234480331736,1
Stx4a,4.173234480331329,1
Gm44123,4.173234480330832,1
Nfya,4.17323448032993,1
Atp8b2,4.173234480329457,1
Taf1b,4.173234480329108,1
Mcm9,4.173234480328828,1
Gm12195,4.173234480328681,1
Tulp1,4.173234480328371,1
Hexim1,4.173234480327224,1
Trbv4,4.173234480326228,1
Dixdc1,4.173234480325938,1
Gm13293,4.173234480325385,1
Hgh1,4.173234480324788,1
Gm12631,4.173234480324592,1
Adamts14,4.173234480324465,1
Zscan20,4.173234480323176,1
Gm26850,4.173234480323039,1
Gm20337,4.173234480322186,1
Spats2,4.173234480320726,1
Tmem250-ps,4.173234480320421,1
Ptgds,4.173234480320192,1
Mtfmt,4.173234480320014,1
Uckl1os,4.173234480319781,1
Nudt11,4.17323448031975,1
S100pbp,4.173234480317492,1
Unc13d,4.1732344803171575,1
Nipal1,4.173234480317012,1
Gm28535,4.1732344803162835,1
Ssx2ip,4.17323448031619,1
Zranb1,4.173234480316157,1
Lhx2,4.173234480316154,1
Gm28497,4.173234480315778,1
Atp13a2,4.17323448031572,1
Bcl6b,4.173234480315096,1
Tomm6os,4.173234480315009,1
Plet1,4.173234480314088,1
Lsg1,4.17323448031317,1
Pkd2l2,4.173234480312392,1
Nicn1,4.173234480311284,1
Upk1a,4.1732344803105095,1
Apobec2,4.173234480310478,1
Xpnpep3,4.173234480309404,1
Gm45890,4.173234480307123,1
Trub2,4.173234480307097,1
Zfp30,4.173234480306699,1
Wdr66,4.17323448030503,1
Wrap73,4.173234480305022,1
Supt3,4.173234480305002,1
Hbp1,4.173234480303854,1
Baiap3,4.1732344803031225,1
Gm19967,4.1732344803027805,1
4933434E20Rik,4.173234480302364,1
Gdf11,4.173234480302035,1
B130034C11Rik,4.1732344803018835,1
Ptpru,4.173234480301646,1
Tanc2,4.173234480301532,1
Klhdc1,4.173234480301285,1
Aipl1,4.173234480301256,1
Wnt16,4.173234480301231,1
Fgf23,4.173234480300852,1
Rmi2,4.173234480300275,1
Tmem29,4.173234480300024,1
Nlrp1b,4.1732344802990555,1
Zfp825,4.173234480298607,1
Spdl1,4.173234480298214,1
Cryzl2,4.173234480297496,1
4930540M05Rik,4.1732344802972525,1
Btbd10,4.17323448029695,1
Zfp341,4.173234480296675,1
1810062G17Rik,4.173234480296674,1
Thap1,4.173234480296257,1
Gm19276,4.17323448029614,1
Gm43260,4.173234480295799,1
Zbtb9,4.173234480295475,1
4933428P19Rik,4.173234480294895,1
Trafd1,4.173234480293048,1
Gm28557,4.173234480291798,1
Efna4,4.173234480291544,1
Ano7,4.173234480289729,1
Gm42067,4.17323448028894,1
Prdm5,4.1732344802888495,1
Slc16a10,4.17323448028841,1
Hist1h4j,4.1732344802882855,1
Scrib,4.173234480287121,1
Adamtsl5,4.1732344802871095,1
Gm42742,4.1732344802869505,1
Gm17066,4.17323448028683,1
Dimt1,4.173234480286571,1
2810006K23Rik,4.17323448028544,1
Inip,4.173234480285046,1
1700086O06Rik,4.173234480284772,1
Acad11,4.173234480284558,1
Paqr6,4.173234480283307,1
Clcn2,4.173234480281164,1
Gm48900,4.17323448027987,1
Fig4,4.173234480279707,1
Dnpep,4.173234480279686,1
Vapb,4.173234480278486,1
Lamc2,4.173234480278285,1
Sipa1l1,4.1732344802771415,1
Rnf167,4.173234480277131,1
Tarbp2,4.173234480276858,1
Plekhg3,4.1732344802762285,1
Sct,4.173234480275747,1
Otud7b,4.173234480274771,1
Nkd1,4.173234480274755,1
Cenph,4.173234480274248,1
Igfbp3,4.173234480273706,1
Atl2,4.1732344802733365,1
Exoc8,4.1732344802727095,1
Actr6,4.173234480272262,1
Gm17251,4.173234480272115,1
Gm45833,4.173234480271665,1
Rdh12,4.173234480271629,1
Tada2a,4.173234480271293,1
Gm43256,4.173234480271102,1
Cox6a2,4.173234480271045,1
Samd9l,4.173234480270959,1
Rpgrip1,4.173234480270901,1
Pycrl,4.173234480269501,1
Gm30211,4.173234480267775,1
Dynlt1a,4.173234480267723,1
Blzf1,4.173234480267516,1
Nbdy,4.173234480267322,1
Lzts2,4.173234480266707,1
Aasdh,4.173234480266466,1
Dync2li1,4.173234480265212,1
Wdr73,4.173234480265025,1
Exosc4,4.173234480264335,1
Zfp687,4.173234480263624,1
Tprn,4.173234480262925,1
Dynlt1b,4.173234480262767,1
Nucb2,4.173234480262699,1
Zfp638,4.173234480262435,1
Dtx2,4.173234480262405,1
Gm27003,4.173234480262144,1
Ddx55,4.1732344802620585,1
4932411K12Rik,4.173234480262054,1
Agrn,4.173234480261034,1
Gm17382,4.1732344802607235,1
Gm20163,4.173234480260532,1
Rnf40,4.1732344802602315,1
Twist1,4.173234480259259,1
Agtrap,4.173234480258715,1
Slc35d2,4.173234480258314,1
Gm16973,4.173234480258199,1
Prdx4,4.1732344802579195,1
Greb1l,4.173234480257742,1
Cklf,4.173234480256424,1
Hist1h3i,4.1732344802559425,1
Nkiras1,4.173234480255762,1
Hyal1,4.173234480255025,1
Idi2,4.173234480254213,1
As3mt,4.173234480253393,1
Rhod,4.17323448025311,1
A930016O22Rik,4.173234480253034,1
Ttc33,4.173234480251213,1
Cyp2u1,4.173234480251183,1
Ap5b1,4.173234480250856,1
Gm16845,4.173234480250028,1
Senp5,4.173234480249482,1
Smcr8,4.173234480249415,1
Myo7a,4.17323448024938,1
Gm45509,4.173234480249013,1
Kctd9,4.173234480248219,1
Inafm1,4.173234480248161,1
Trav14-2,4.173234480247814,1
Gm49207,4.173234480246365,1
Fignl1,4.1732344802459895,1
Gm48283,4.173234480244877,1
Zfp764,4.173234480244404,1
Pdcd1lg2,4.173234480244344,1
Kcnk5,4.173234480244196,1
Adgra3,4.173234480241994,1
Fbxw4,4.173234480240961,1
Ccdc71,4.173234480240239,1
Nxn,4.1732344802391355,1
Ylpm1,4.173234480238886,1
Dnah17,4.1732344802385954,1
Fam210b,4.173234480238511,1
Nostrin,4.173234480238203,1
Rabggta,4.1732344802378565,1
Zfp59,4.17323448023748,1
Acyp2,4.173234480237262,1
Trav15-1-dv6-1,4.173234480237225,1
Gm49785,4.1732344802368,1
Tex15,4.173234480236479,1
Map1b,4.173234480236276,1
A230083G16Rik,4.173234480234262,1
3110070M22Rik,4.173234480233293,1
Hist2h4,4.173234480232894,1
Btrc,4.1732344802320505,1
Lsm10,4.173234480231951,1
Hecw2,4.173234480231852,1
Coa4,4.173234480231523,1
Zdhhc12,4.173234480231306,1
4930595D18Rik,4.173234480231152,1
Tsc2,4.173234480229539,1
Harbi1,4.173234480229268,1
Gm41821,4.173234480227445,1
Sapcd1,4.17323448022679,1
Pgap3,4.173234480226766,1
Palm3,4.1732344802262435,1
Fam89b,4.173234480226222,1
Gm15409,4.1732344802257195,1
Phf8,4.173234480224731,1
Mef2c,4.173234480224321,1
Tfdp2,4.173234480223794,1
Gm12216,4.17323448022299,1
D430019H16Rik,4.1732344802220105,1
Zfp768,4.173234480221585,1
Gzmm,4.173234480221292,1
Dync2h1,4.173234480220845,1
4930558J22Rik,4.17323448021968,1
Lgi2,4.173234480219555,1
Tmem176a,4.173234480219138,1
Eif2b3,4.173234480218948,1
Dhx33,4.173234480218835,1
Cradd,4.1732344802183245,1
Nme6,4.173234480217689,1
Zcchc14,4.1732344802176735,1
Dubr,4.173234480217217,1
Gm30124,4.173234480216865,1
Il10,4.1732344802166805,1
Arf4os,4.173234480216374,1
Trav7-6,4.173234480215585,1
Gm49662,4.173234480215483,1
Dusp8,4.17323448021511,1
Dym,4.1732344802151005,1
Rptor,4.173234480214862,1
Eif2b4,4.173234480214665,1
Gm49463,4.173234480214132,1
4933408J17Rik,4.173234480213185,1
Maml3,4.173234480213061,1
Camk2g,4.173234480212836,1
Gm26787,4.173234480212477,1
Gabbr1,4.173234480212396,1
Zkscan3,4.173234480211905,1
Gm5907,4.1732344802115815,1
1300014J16Rik,4.173234480210771,1
Gm44040,4.173234480210177,1
Mrpl53,4.173234480208305,1
Hist1h3g,4.173234480206896,1
Nck1,4.173234480206527,1
Helz2,4.173234480206515,1
Trav13-2,4.173234480204029,1
D730045B01Rik,4.173234480202855,1
Gm30177,4.17323448020203,1
Tnfsf4,4.173234480201132,1
Xcr1,4.173234480200547,1
Ggn,4.173234480200312,1
Gm36266,4.1732344802000885,1
Gm17108,4.173234480199109,1
Map3k12,4.173234480198187,1
Gm12207,4.173234480197729,1
Gm14418,4.173234480196108,1
Zfp35,4.17323448019578,1
Nav1,4.173234480195382,1
Gm1604a,4.173234480195367,1
Gm48671,4.173234480194338,1
1700123M08Rik,4.1732344801939565,1
Suv39h2,4.173234480192504,1
Fbxo45,4.173234480192321,1
6430573P05Rik,4.17323448019079,1
Pikfyve,4.1732344801901595,1
Sumf2,4.173234480189087,1
Gm43254,4.1732344801889205,1
Atad5,4.173234480186778,1
Tmem184b,4.173234480186347,1
Cul4a,4.1732344801859504,1
Gdpgp1,4.173234480184874,1
Eef2k,4.173234480184296,1
Armc9,4.173234480184105,1
1700120C14Rik,4.173234480183814,1
Pcgf1,4.173234480183435,1
Slc43a2,4.173234480182019,1
Prpf31,4.17323448018197,1
Ttyh1,4.173234480180405,1
Retsat,4.1732344801800725,1
Tex9,4.1732344801800165,1
Elovl4,4.1732344801791434,1
Prim2,4.173234480178706,1
Stab2,4.173234480178614,1
Dcp1a,4.173234480178275,1
Gm16133,4.173234480175225,1
Hdc,4.173234480174927,1
Esm1,4.173234480173951,1
Rpusd4,4.173234480173548,1
Gm47754,4.173234480173399,1
Paip2b,4.173234480172698,1
Cldn23,4.173234480172481,1
Exo5,4.173234480172044,1
Gm16174,4.173234480170907,1
Shf,4.173234480170256,1
Cdc20b,4.1732344801701915,1
Zfp428,4.173234480168203,1
Pde6d,4.173234480167958,1
Gm5547,4.17323448016759,1
Arhgap4,4.1732344801674195,1
Snip1,4.173234480167084,1
Klhl3,4.173234480166293,1
Rnf5,4.173234480166227,1
Mms19,4.173234480165062,1
Acyp1,4.173234480165061,1
Reps2,4.173234480164963,1
Gm49870,4.17323448016411,1
Rc3h2,4.173234480163448,1
Klhdc4,4.173234480163435,1
9930004E17Rik,4.173234480163354,1
Sh3tc2,4.173234480163042,1
Gm48646,4.173234480162809,1
Kiz,4.173234480162804,1
Mecr,4.173234480160511,1
Atcayos,4.173234480160139,1
Nat9,4.1732344801600965,1
Rasl11b,4.173234480159332,1
Sirt5,4.173234480158064,1
Efcab12,4.173234480158057,1
Gm32031,4.173234480157296,1
Osgin1,4.17323448015717,1
Adam9,4.173234480156675,1
Gm49216,4.173234480156297,1
Echdc3,4.173234480155213,1
Rhot2,4.1732344801549015,1
Lrsam1,4.173234480154196,1
Xiap,4.173234480153133,1
Orai2,4.173234480152725,1
Mlkl,4.17323448015242,1
Rhov,4.173234480151845,1
Baiap2l1,4.173234480151776,1
Nkapd1,4.173234480151485,1
Pp2d1,4.173234480150954,1
Trav8-2,4.173234480150453,1
Zbtb14,4.173234480149317,1
5330439K02Rik,4.173234480148706,1
Oplah,4.17323448014841,1
Gm36161,4.173234480148363,1
Evpl,4.173234480147784,1
3110009E18Rik,4.173234480147232,1
Zscan29,4.173234480146837,1
Nsun7,4.173234480144532,1
Cep128,4.17323448014328,1
Pde10a,4.1732344801425665,1
Fkbp15,4.173234480141879,1
Kremen2,4.173234480141678,1
Pdhx,4.173234480140789,1
Kyat3,4.173234480139011,1
Zfp345,4.173234480138118,1
4930417H01Rik,4.173234480137935,1
Gm9887,4.173234480136596,1
Rttn,4.173234480136593,1
BC029722,4.173234480136018,1
Msrb2,4.17323448013556,1
Senp2,4.173234480135382,1
Slc25a20,4.173234480134608,1
Uxt,4.1732344801345,1
Klrb1c,4.173234480133047,1
Fam126b,4.17323448013043,1
Trim7,4.17323448012979,1
Gm26826,4.173234480128218,1
Rnf215,4.1732344801282055,1
Pramef8,4.173234480127454,1
Tbc1d17,4.173234480125911,1
Phf21a,4.173234480125497,1
Prkdc,4.173234480125021,1
Pm20d2,4.173234480124262,1
Retreg1,4.17323448012371,1
Safb2,4.173234480123678,1
Katnal2,4.1732344801233605,1
Gtf2h3,4.173234480120696,1
Dele1,4.173234480119342,1
Neu1,4.173234480118968,1
Pcyt2,4.173234480118563,1
Gm42658,4.173234480117983,1
Spry1,4.173234480114972,1
Gpr87,4.173234480114633,1
Chek2,4.173234480112085,1
Sidt2,4.173234480112067,1
3110045C21Rik,4.173234480111179,1
4930562F07Rik,4.173234480110916,1
Smad5,4.173234480110084,1
Gm36608,4.173234480109561,1
Gm26779,4.173234480109045,1
Zc3h4,4.173234480108983,1
5330438D12Rik,4.1732344801086,1
Pou5f1,4.173234480108222,1
Gm48809,4.173234480106994,1
Rassf6,4.173234480106045,1
Tor4a,4.1732344801058785,1
Rabepk,4.173234480105776,1
4732491K20Rik,4.173234480104247,1
B4galnt2,4.17323448010419,1
Fbxo2,4.17323448010392,1
Cdk8,4.173234480102634,1
Cad,4.173234480102212,1
Gm30934,4.173234480101164,1
Tmem41b,4.173234480101138,1
Gm16085,4.173234480099344,1
Gm47204,4.173234480096029,1
Rassf4,4.173234480095807,1
Vkorc1l1,4.173234480095629,1
Ccdc114,4.173234480095589,1
Gosr1,4.173234480093637,1
Gne,4.17323448009281,1
Grhpr,4.173234480092442,1
Gm26885,4.173234480088942,1
Rasgrf2,4.173234480088711,1
9430018G01Rik,4.173234480088376,1
Syngr3,4.173234480086427,1
Pnpla3,4.173234480084849,1
Wwp2,4.173234480084414,1
Tia1,4.173234480084291,1
Ccdc28a,4.173234480083073,1
Gm20735,4.173234480082907,1
Prkaca,4.173234480082547,1
Krba1,4.173234480080199,1
Gprin2,4.173234480080055,1
4833413G10Rik,4.173234480078891,1
Tesk1,4.173234480077725,1
Smim14,4.17323448007718,1
Rfx4,4.173234480076211,1
Kif14,4.17323448007589,1
Svil,4.173234480075669,1
Bank1,4.173234480075164,1
4930544D05Rik,4.1732344800748375,1
Usp10,4.17323448007438,1
Acsf3,4.173234480073174,1
Heatr6,4.173234480071833,1
Slc35c1,4.173234480071343,1
4930506C21Rik,4.173234480070943,1
Gstm5,4.173234480070568,1
Cep57,4.17323448006928,1
Bdp1,4.173234480067599,1
Gm12000,4.173234480063419,1
Gm12905,4.1732344800626215,1
Gm43331,4.173234480062601,1
Bcdin3d,4.173234480062535,1
Alyref2,4.173234480062433,1
Gm9776,4.173234480061627,1
Gm42699,4.173234480060647,1
Tbc1d31,4.173234480059122,1
Tsga10,4.173234480057804,1
Gm4737,4.173234480056308,1
Ndst2,4.173234480055863,1
Zfp964,4.173234480054823,1
D030056L22Rik,4.173234480054695,1
Strn3,4.17323448005031,1
Gm10401,4.173234480049217,1
Apbb1,4.173234480047469,1
2510046G10Rik,4.173234480046304,1
1700064M15Rik,4.173234480043853,1
Ift81,4.173234480042289,1
M1ap,4.173234480041979,1
Acvr2b,4.1732344800415735,1
Fkbp11,4.173234480040527,1
9530018F02Rik,4.173234480040472,1
2310011J03Rik,4.173234480039704,1
E030030I06Rik,4.173234480039689,1
Tec,4.173234480039092,1
Mpg,4.173234480038049,1
Galk2,4.173234480037105,1
Gstm7,4.173234480036415,1
Snx29,4.173234480035335,1
Cyb5d1,4.173234480033017,1
Pom121,4.173234480032653,1
Gm10130,4.1732344800323755,1
Taf1c,4.173234480031572,1
Fer,4.173234480029056,1
Zbtb44,4.173234480028288,1
Myo9b,4.173234480026348,1
4930428O21Rik,4.173234480024681,1
Shcbp1l,4.1732344800242185,1
Qtrt1,4.173234480023389,1
Gm49312,4.173234480021778,1
8430432A02Rik,4.1732344800204295,1
St5,4.173234480018807,1
Kis2,4.173234480017568,1
Copg1,4.173234480017211,1
Rars2,4.173234480016172,1
Hexdc,4.173234480015293,1
Prorp,4.173234480015071,1
Ctso,4.173234480014845,1
Ulk2,4.173234480014151,1
Arhgap25,4.173234480008784,1
1110006O24Rik,4.173234480005741,1
Clec2i,4.173234480005407,1
Brip1,4.173234480005269,1
Ppm1k,4.173234480004638,1
Stx18,4.173234480004435,1
Reep2,4.173234480002025,1
Rmnd5a,4.173234480001037,1
Gm17484,4.173234480000707,1
Mtmr12,4.173234479999231,1
Rarg,4.1732344799974985,1
Gm49747,4.173234479996153,1
Stxbp5,4.1732344799951555,1
Tmem263,4.173234479995151,1
Hacl1,4.173234479994834,1
Ip6k1,4.173234479993436,1
Cwf19l2,4.173234479992372,1
Sart3,4.173234479990338,1
Egfl8,4.173234479990098,1
Tor3a,4.1732344799898735,1
Ganab,4.173234479988989,1
Pde7b,4.173234479987131,1
Angpt2,4.173234479985372,1
Sdr42e1,4.173234479985307,1
Rgs18,4.173234479984744,1
Rab3il1,4.173234479983256,1
Nckap1,4.173234479980069,1
Nhlrc2,4.173234479979027,1
Iqgap3,4.1732344799760535,1
2010300C02Rik,4.173234479975601,1
Zfp959,4.17323447997559,1
Zfp239,4.17323447997388,1
Zfp110,4.173234479972554,1
Kcnmb4os2,4.1732344799704855,1
Gm46447,4.17323447996883,1
Egfl7,4.173234479968043,1
Epb41l4a,4.173234479966595,1
Dhx16,4.173234479965867,1
Zfp947,4.173234479964762,1
Gm30275,4.173234479964267,1
Tmem37,4.173234479962885,1
Ccdc163,4.173234479961887,1
Capn3,4.17323447996045,1
Ism2,4.173234479959918,1
Chn2,4.173234479958109,1
Gpr68,4.173234479956399,1
D230025D16Rik,4.173234479955736,1
Cry2,4.173234479954225,1
Gm48559,4.173234479952886,1
Afp,4.173234479950175,1
Zfp518b,4.173234479949275,1
Gm29394,4.173234479949219,1
Adam22,4.173234479948005,1
Slc25a47,4.173234479946141,1
Tada2b,4.173234479945204,1
Mcm3ap,4.173234479944615,1
A630052C17Rik,4.173234479942834,1
Gm6277,4.1732344799425505,1
Nxpe3,4.173234479941727,1
Rbakdn,4.173234479940856,1
Zbtb11os1,4.173234479940154,1
Ube2t,4.173234479940012,1
Rasa3,4.173234479939618,1
Kif27,4.173234479938923,1
Gatm,4.173234479936626,1
Myom3,4.173234479933496,1
Sgta,4.173234479932968,1
Thap7,4.17323447993266,1
6430571L13Rik,4.173234479928389,1
Cd3eap,4.173234479928361,1
Cog5,4.173234479928307,1
Smagp,4.173234479926435,1
Zfp526,4.17323447992385,1
Eif4ebp3,4.173234479922903,1
Gm19656,4.1732344799221694,1
Pdk2,4.173234479921133,1
Gm29243,4.173234479917693,1
Map9,4.173234479917495,1
Cpa5,4.1732344799163705,1
Tcrg-V4,4.1732344799159,1
Adam1a,4.173234479915868,1
Gm9888,4.173234479915427,1
Axin1,4.173234479912663,1
Rbm45,4.1732344799116,1
Snx14,4.1732344799081,1
Guf1,4.173234479907475,1
6530437J22Rik,4.173234479903904,1
Hspbap1,4.173234479903032,1
Poglut1,4.173234479902954,1
Catip,4.17323447990285,1
Grhl1,4.173234479899032,1
H3f3aos,4.1732344798990235,1
Zfp820,4.17323447989795,1
Golph3l,4.173234479896847,1
Golga2,4.17323447989482,1
Dennd5b,4.1732344798943695,1
Zmynd15,4.173234479893921,1
Zfp750,4.17323447989354,1
Tlr6,4.1732344798935355,1
Cntrob,4.1732344798927485,1
Taz,4.173234479887182,1
Col17a1,4.173234479886954,1
Hemk1,4.173234479886859,1
Brwd3,4.17323447988621,1
Bag3,4.173234479885955,1
Tmc6,4.173234479885886,1
Pop4,4.17323447988528,1
Bbs9,4.173234479884271,1
Bok,4.173234479884174,1
Zfp493,4.173234479879886,1
Prepl,4.1732344798792145,1
Gan,4.173234479878708,1
Lhpp,4.173234479876541,1
Yod1,4.173234479875748,1
Gm10521,4.173234479875176,1
Brpf3,4.173234479873413,1
Gm48194,4.173234479871644,1
Gm20559,4.173234479870588,1
Haus7,4.173234479868157,1
Pak1,4.173234479867696,1
Ppp1r3b,4.173234479866055,1
Zbed3,4.173234479865536,1
Vgf,4.173234479863641,1
Fam76a,4.173234479861712,1
Prss33,4.173234479858086,1
Dennd2d,4.173234479853675,1
Gm8797,4.173234479853292,1
Tbck,4.173234479849454,1
Rita1,4.173234479847965,1
2510009E07Rik,4.173234479847429,1
Gm42701,4.173234479843328,1
Nlgn3,4.173234479841162,1
Dld,4.173234479835367,1
Kcnc3,4.17323447983481,1
Snai3,4.173234479831004,1
Trappc8,4.173234479830814,1
Slc6a8,4.173234479829417,1
Fbxl15,4.173234479827261,1
1700020L24Rik,4.173234479824818,1
Nme4,4.173234479824577,1
Stambp,4.173234479823785,1
Gm26602,4.173234479822567,1
G6pdx,4.173234479821915,1
Mylip,4.173234479821574,1
Zfp784,4.173234479817746,1
Ube2f,4.173234479817262,1
Igsf5,4.173234479817104,1
Epb41l2,4.173234479815162,1
Ctu1,4.173234479814196,1
Gm128,4.173234479812747,1
Zfp954,4.1732344798085474,1
Zfp646,4.173234479805387,1
Gm43598,4.1732344798013425,1
Fbxl8,4.173234479800966,1
Mdc1,4.173234479794925,1
Gm19951,4.173234479794041,1
Lrrc49,4.1732344797927095,1
Med7,4.173234479789947,1
Gm867,4.173234479785863,1
Gm12762,4.173234479783599,1
Hs3st6,4.1732344797826295,1
Gm9932,4.173234479780998,1
Zfp971,4.173234479774441,1
Rad54l,4.173234479773219,1
Trpa1,4.173234479771554,1
Sorcs1,4.17323447976983,1
BB557941,4.1732344797676735,1
Ccser2,4.173234479759303,1
Wdfy2,4.173234479758454,1
Sult4a1,4.173234479754612,1
5033403F01Rik,4.17323447975432,1
Mid2,4.173234479753582,1
Runx2os2,4.1732344797458785,1
Mpp5,4.173234479737553,1
Naprt,4.1732344797374274,1
Casp6,4.173234479734835,1
Gm15787,4.1732344797323915,1
Fbxw7,4.17323447973059,1
Dok4,4.173234479729771,1
Kifc5b,4.173234479728967,1
Lin9,4.173234479728729,1
A730071L15Rik,4.173234479725984,1
Map1a,4.173234479725821,1
Tmem136,4.1732344797246,1
Mrpl46,4.173234479723872,1
Fastkd1,4.173234479722559,1
Zdbf2,4.173234479718744,1
Kat8,4.173234479715049,1
Slc26a2,4.1732344797135905,1
P4ha1,4.1732344797132805,1
Oit3,4.173234479708628,1
1700001K23Rik,4.173234479707617,1
4930429F24Rik,4.173234479707316,1
Slx4,4.173234479701254,1
Rrp36,4.173234479693423,1
Arhgap29,4.173234479689556,1
Gm10658,4.173234479688393,1
Fkrp,4.173234479686885,1
Actr3b,4.173234479679625,1
E230032D23Rik,4.1732344796742975,1
Cxcr3,4.173234479673272,1
Gpr63,4.17323447967078,1
Rcc1l,4.173234479667624,1
Tcrg-V7,4.173234479666522,1
Wdr12,4.173234479665224,1
Gm16759,4.173234479661186,1
Klhl7,4.173234479650407,1
Gm32633,4.173234479648129,1
Gm14321,4.173234479645188,1
Yju2,4.173234479643603,1
Rasd2,4.173234479642993,1
Cyb561d1,4.173234479641768,1
Ubiad1,4.173234479640248,1
Arxes2,4.173234479639609,1
Prdm4,4.173234479638775,1
Nrros,4.17323447963798,1
Atrn,4.173234479633166,1
Casc3,4.173234479632465,1
Man1a,4.173234479623893,1
Zpbp,4.173234479622087,1
Zbtb20,4.173234479621192,1
2610001J05Rik,4.173234479621046,1
Gm3854,4.173234479620772,1
Ipp,4.173234479619189,1
Reep3,4.173234479613889,1
Gm46620,4.173234479607213,1
4930403P22Rik,4.173234479599444,1
Nectin2,4.173234479589468,1
Gm38604,4.173234479586359,1
Pex14,4.173234479585437,1
Dpp7,4.173234479577486,1
Wdr92,4.173234479572555,1
Dus4l,4.17323447957106,1
Mthfsd,4.173234479568704,1
Gm15821,4.1732344795632645,1
Serpina3n,4.173234479552923,1
Grasp,4.173234479551946,1
Kifc1,4.173234479551398,1
Ccng2,4.173234479547414,1
Col12a1,4.1732344795296035,1
Gm45709,4.17323447952848,1
Pou5f2,4.173234479524826,1
Spg7,4.17323447951444,1
Asb8,4.173234479510292,1
Dbf4,4.173234479510023,1
Cmya5,4.173234479509039,1
Rnf26,4.173234479501804,1
1700020D05Rik,4.173234479488497,1
Tollip,4.173234479485496,1
Tapt1,4.173234479480564,1
Snupn,4.173234479473992,1
Gpr137,4.173234479473476,1
Ptgfrn,4.173234479473395,1
2010001A14Rik,4.17323447947223,1
Rab38,4.173234479467893,1
Zfp970,4.173234479458561,1
Gm14085,4.173234479457819,1
Zfp966,4.173234479448175,1
Mafa,4.17323447944476,1
Ttc32,4.173234479443702,1
Slc4a1ap,4.173234479438283,1
Sgk1,4.173234479427082,1
Kcnj8,4.173234479402696,1
Tbc1d24,4.173234479393617,1
Lig3,4.173234479387529,1
Xkr8,4.173234479363154,1
Heca,4.173234479362193,1
Sec22a,4.17323447935852,1
Stk32c,4.173234479356042,1
Gm11715,4.17323447934526,1
Donson,4.173234479336652,1
Tnfrsf8,4.173234479336295,1
Foxe1,4.173234479328613,1
Wdr70,4.173234479325292,1
Lix1l,4.173234479321145,1
Rrp15,4.173234479295952,1
Ctr9,4.173234479277397,1
Kpna3,4.173234479267557,1
Plcd1,4.173234479257653,1
Spata17,4.173234479257173,1
Zfp995,4.1732344792099925,1
Gm38405,4.173234479202132,1
Nsg2,4.1732344791664255,1
Rabl6,4.173234479161475,1
Actr5,4.173234479068059,1
Ppp1r16a,4.173234479064979,1
Ecd,4.173234479043422,1
Hoxb13,4.173234478950313,1
Gm11529,4.173234478821955,1
Ufm1,4.160064308767101,1
Ppid,4.160064230980738,1
Ccdc59,4.160064159489368,1
Prkcsh,4.1600640891008105,1
Mea1,4.160063976982455,1
Zfas1,4.151938421237557,1
Srek1,4.131811035791667,1
Itgb1,4.1184884835179085,1
Ltb,4.118485911394033,1
Gimap5,4.109849107343333,1
Ifrd1,4.101842250909436,1
Nsmaf,4.094994894474142,1
Jun,4.078608061810444,1
Cd82,4.058623723090561,1
Tnfrsf4,4.058623712081145,1
Fzd3,4.044082357995713,1
Samsn1,4.043716161275021,1
Acat1,4.043668642096001,1
Dusp10,4.043668622671936,1
Phax,4.043668599919619,1
Commd6,4.043668583017369,1
Txn2,4.029473205628423,1
Srm,4.0102498258072945,1
Mybbp1a,4.0102497141632805,1
Clns1a,4.010249696531952,1
Gmps,4.010249448302558,1
Cdc123,4.010249393298366,1
Sf3b4,4.0102493588709205,1
Sars,4.010249330396018,1
Ddb1,4.010249270599157,1
Abcf1,4.01024927007829,1
Arl6ip4,4.010249198290523,1
Mrpl34,4.010249187827136,1
Zmat2,4.01024916741949,1
Pcnp,4.0102491510580975,1
Pcmt1,4.010249125902538,1
Acsl5,4.0102491115579,1
Aco2,4.010249110581334,1
Mat2a,4.010249102825002,1
Tcof1,4.010249094808425,1
Stt3a,4.010249051694083,1
Syf2,4.010249034668352,1
Magohb,4.010248896621222,1
Copb1,4.010248802992563,1
Mvb12a,4.0102488029466095,1
Cd27,4.006824713971514,1
Dkk3,3.996421808849388,1
Nfil3,3.970529010155273,1
Psmd3,3.952962111103953,1
Mrpl14,3.9529619331340027,1
Mrps7,3.9529618164714604,1
Arl1,3.952961710951353,1
Calm2,3.9469322377580403,1
Zbtb7a,3.9413551096238617,1
Suco,3.9384772558214287,1
Plekha2,3.9346577808300074,1
Golga7,3.9346576720251907,1
Fasl,3.93465748564744,1
Rsrp1,3.9344575942523994,1
Ech1,3.934456257219217,1
H2-Ab1,3.9262282055649433,1
Isg15,3.9262282019347365,1
Bbip1,3.9262282011956717,1
Htatip2,3.926228201034441,1
Hint3,3.926228200734755,1
Txnl4a,3.9262282006496045,1
Gm34921,3.926228200180195,1
Arhgap11a,3.9262282001457596,1
Lysmd2,3.9262281999295277,1
Mrpl48,3.9262281998482096,1
Zdhhc5,3.926228199723498,1
Ndrg4,3.9262281996948527,1
Gimap9,3.9262281996411312,1
Wrap53,3.926228199617733,1
Bub1,3.92622819959257,1
Paxip1,3.926228199564556,1
Ppp1r12c,3.9262281994858674,1
Panx1,3.9262281994555943,1
