gene,progenitor,constraint
Trim21,0.1898323766491425,1
Golga5,0.1898323766490521,1
Arfgap3,0.1898323766476088,1
Hspb6,0.1898323766475952,1
Neto1,0.1898323766475869,1
Lrrc1,0.1898323766467698,1
Angel2,0.1898323766463146,1
A330035P11Rik,0.1898323766451809,1
Cd226,0.1898323766432494,1
Smim27,0.1898323766429999,1
Chl1,0.1898323766427277,1
Gm36287,0.1898323766424265,1
Pex10,0.1898323766423426,1
F2,0.1898323766421286,1
Gm4673,0.1898323766417593,1
Txndc12,0.1898323766415753,1
2010110K18Rik,0.1898323766412291,1
Adpgk,0.1898323766408988,1
Gm13528,0.1898323766407563,1
Gm20274,0.1898323766389702,1
Gbp4,0.1898323766389519,1
Chrne,0.1898323766377889,1
Actn2,0.1898323766373814,1
Six1,0.1898323766370105,1
Mccc1,0.1898323766363459,1
Arsg,0.1898323766363373,1
Kbtbd8,0.1898323766360769,1
Trpv2,0.1898323766350952,1
Smim26,0.1898323766350398,1
Slc36a3os,0.1898323766350262,1
Igf2bp3,0.1898323766345897,1
Fam210a,0.1898323766342605,1
Nudt3,0.1898323766340347,1
Zfp827,0.1898323766337767,1
Erlec1,0.1898323766329779,1
Acot13,0.1898323766329461,1
A430078I02Rik,0.1898323766302819,1
Atg9b,0.1898323766295902,1
Slc9a1,0.189832376628146,1
9830144P21Rik,0.1898323766278775,1
2310022B05Rik,0.1898323766266029,1
Acot1,0.1898323766262051,1
Pemt,0.1898323766247783,1
Tmem154,0.1898323766224862,1
Srsf4,0.1898323766189615,1
Klhl24,0.1898323766180956,1
Rrp9,0.1898323766176063,1
Ktn1,0.1898323766170287,1
Gm26789,0.1898323766169408,1
Thap4,0.1898323766162363,1
Nrn1,0.1898323766161077,1
Tgfbr3l,0.1898323766159756,1
Ankrd40,0.1898323766155203,1
Onecut3,0.189832376615018,1
Tfam,0.1898323766134541,1
B3galt1,0.1898323766132357,1
Stat6,0.1898323766124123,1
Pmepa1,0.189832376611379,1
Camkk1,0.1898323766111505,1
Slc12a4,0.1898323766106966,1
9530080O11Rik,0.1898323766101291,1
Fhl4,0.1898323766087987,1
Mrtfa,0.1898323766082571,1
Pacsin2,0.1898323766082293,1
Ptger4,0.1898323766081373,1
Ggps1,0.1898323766071828,1
Wrnip1,0.1898323766062462,1
Crip2,0.1898323766059103,1
St6galnac3,0.189832376605893,1
Chmp1a,0.1898323766047346,1
Atp23,0.1898323766040025,1
Gpr183,0.1898323766037666,1
Klrb1f,0.1898323766037022,1
Zfp51,0.1898323766035143,1
Smad3,0.1898323766027576,1
Pdzd8,0.1898323766019302,1
Mis18bp1,0.1898323766007851,1
Tbc1d1,0.1898323766005181,1
Bend6,0.1898323766004754,1
Zfp160,0.1898323765997546,1
Scin,0.1898323765996593,1
A230083N12Rik,0.1898323765994164,1
Gm47283,0.1898323765979641,1
Nmi,0.189832376597772,1
Eno2,0.1898323765969689,1
Hnrnph3,0.1898323765968022,1
4930452B06Rik,0.1898323765966046,1
Kif3b,0.1898323765961348,1
Aknaos,0.1898323765959069,1
Col16a1,0.1898323765957085,1
Polr1a,0.1898323765955109,1
Decr1,0.1898323765937455,1
Spag1,0.1898323765936504,1
Tti2,0.1898323765926078,1
A430073D23Rik,0.1898323765922263,1
Tom1l1,0.1898323765920606,1
Atcay,0.189832376590303,1
Trmt61b,0.1898323765893401,1
2810029C07Rik,0.1898323765892368,1
Tspan2,0.1898323765869937,1
Med1,0.189832376586843,1
Ung,0.1898323765863685,1
Dkkl1,0.1898323765863156,1
Gramd1b,0.1898323765861719,1
Prdm2,0.1898323765861438,1
Gm46404,0.1898323765857358,1
Otulinl,0.1898323765857194,1
Rnasel,0.1898323765854626,1
Capn2,0.1898323765841906,1
Ralb,0.1898323765833134,1
Haghl,0.1898323765832482,1
2900009J06Rik,0.1898323765831066,1
Mrpl55,0.1898323765815366,1
3632454L22Rik,0.1898323765810019,1
Gstz1,0.189832376579469,1
Map7d3,0.1898323765789537,1
Alkbh2,0.1898323765783665,1
Abhd11,0.1898323765777746,1
Urm1,0.1898323765774074,1
Taf5l,0.1898323765772269,1
Acot2,0.1898323765757921,1
Kat2a,0.1898323765747574,1
Nfia,0.1898323765739796,1
2210020O09Rik,0.1898323765727794,1
Zfp143,0.1898323765727139,1
Golim4,0.189832376572497,1
Foxj3,0.1898323765709114,1
Endog,0.1898323765709049,1
Ptdss2,0.1898323765708494,1
Dgkq,0.1898323765706616,1
Tmem91,0.1898323765698737,1
Mfsd4b4,0.1898323765695162,1
Mlx,0.1898323765693988,1
Tmem170,0.1898323765690263,1
Med4,0.1898323765684523,1
Rrp1b,0.1898323765681968,1
Ccnj,0.1898323765681013,1
Amdhd2,0.1898323765671013,1
Ctps,0.1898323765668958,1
Mcmdc2,0.1898323765659902,1
Usp49,0.1898323765658875,1
Rbsn,0.189832376565886,1
Lmbr1l,0.1898323765657515,1
Cant1,0.1898323765655134,1
Gm12592,0.1898323765651754,1
Ankrd9,0.1898323765651721,1
Hdac11,0.1898323765642497,1
Gm28731,0.189832376562689,1
Gm47552,0.1898323765624952,1
Uba7,0.1898323765624599,1
Zmat1,0.1898323765621473,1
Prkcd,0.1898323765591327,1
Cep97,0.1898323765589054,1
Nae1,0.18983237655802,1
Gpbar1,0.1898323765579464,1
Trbv20,0.189832376557235,1
Manea,0.1898323765568776,1
Wscd1,0.1898323765565224,1
Sbk1,0.1898323765559856,1
Nsmf,0.1898323765540858,1
Wdr78,0.1898323765540411,1
Fam45a,0.1898323765538991,1
Gm42869,0.1898323765531783,1
Abca5,0.1898323765526313,1
Bcl2l13,0.1898323765519792,1
Lrp8,0.1898323765503499,1
Heatr5b,0.1898323765495446,1
Fgfr3,0.1898323765477882,1
Slc25a37,0.1898323765469805,1
Gla,0.1898323765466817,1
Slc39a1,0.1898323765463976,1
Tinagl1,0.1898323765463152,1
Mterf4,0.1898323765458968,1
Nupl2,0.1898323765458649,1
Exosc10,0.1898323765457522,1
Ranbp17,0.1898323765457159,1
Gm20275,0.1898323765455482,1
Rrp12,0.1898323765438759,1
Ift57,0.1898323765436245,1
Gpam,0.1898323765429835,1
Fbxl5,0.1898323765428591,1
Fam81a,0.1898323765412916,1
Ephx1,0.1898323765397726,1
Nr1i3,0.1898323765388887,1
S100a2,0.1898323765376728,1
Msantd1,0.1898323765361641,1
Fam177a,0.1898323765352903,1
Btc,0.1898323765352794,1
E130311K13Rik,0.1898323765347289,1
Hist1h3b,0.1898323765345937,1
Bola1,0.1898323765339045,1
Setmar,0.189832376532303,1
Ino80b,0.1898323765305338,1
Stx7,0.1898323765304001,1
Ocln,0.1898323765293882,1
Dclre1a,0.1898323765288615,1
Tma16,0.1898323765282128,1
Med29,0.1898323765281665,1
Hfe,0.1898323765269392,1
Gm11998,0.1898323765261441,1
Wdr5b,0.1898323765260031,1
Dgka,0.1898323765236448,1
Htt,0.1898323765218726,1
Adam17,0.1898323765215287,1
Trp53inp1,0.1898323765189451,1
Ptrh2,0.1898323765180428,1
Ears2,0.1898323765178852,1
Bach2it1,0.1898323765175802,1
Atp8a1,0.1898323765169103,1
Rbm41,0.1898323765167413,1
1700021F05Rik,0.1898323765165711,1
Tulp4,0.1898323765164624,1
Ifitm7,0.1898323765162677,1
Sept5,0.1898323765152222,1
Tm9sf1,0.189832376514405,1
Synj2,0.189832376514194,1
Ccser1,0.1898323765139789,1
Ccr2,0.1898323765132141,1
Il20rb,0.1898323765127872,1
Hey1,0.1898323765126436,1
Ighm,0.1898323765118983,1
Gm20075,0.1898323765117822,1
Spata2,0.1898323765117394,1
Bfar,0.1898323765105173,1
Rad51d,0.1898323765101338,1
Gm3550,0.1898323765096781,1
Txndc11,0.1898323765093415,1
Aatf,0.1898323765077653,1
Zfp90,0.1898323765076595,1
Mpzl1,0.1898323765068846,1
B230354K17Rik,0.189832376505812,1
Pttg1ip,0.1898323765051984,1
Gm15890,0.1898323765042547,1
Lmod3,0.1898323765038731,1
Fam117a,0.189832376503324,1
Zfp654,0.1898323765031803,1
Kif9,0.1898323765025441,1
Rnf14,0.1898323765021564,1
Ttc1,0.1898323765019324,1
1810030O07Rik,0.189832376501505,1
9330175E14Rik,0.1898323765008751,1
Nosip,0.1898323764978941,1
Tmem115,0.1898323764960733,1
Gm31881,0.1898323764959502,1
Rgma,0.1898323764958648,1
Ergic2,0.1898323764946115,1
Gng3,0.1898323764944851,1
Mxd3,0.1898323764938163,1
Wipf2,0.1898323764923299,1
Fbxo33,0.1898323764918814,1
Mfsd4a,0.1898323764918437,1
Lpl,0.1898323764877401,1
Sesn3,0.1898323764869098,1
Hdac5,0.1898323764857721,1
Selenoi,0.1898323764831281,1
Shisa3,0.1898323764830612,1
Slc25a23,0.1898323764819733,1
Zfp770,0.189832376480609,1
5830428M24Rik,0.1898323764779096,1
Ms4a4c,0.189832376477732,1
Fam50a,0.1898323764774059,1
Cplane2,0.1898323764773459,1
Cchcr1,0.1898323764773173,1
Wdr81,0.1898323764769712,1
4632428C04Rik,0.1898323764766218,1
Cldnd2,0.1898323764761845,1
Dennd6a,0.1898323764749698,1
Macrod1,0.1898323764739094,1
Thoc3,0.1898323764727306,1
Col8a2,0.1898323764714476,1
Cebpzos,0.1898323764703566,1
Tgfb1i1,0.1898323764703454,1
Ginm1,0.1898323764694736,1
Rhob,0.1898323764689512,1
Atm,0.1898323764686753,1
Wipi2,0.1898323764685228,1
Sptbn2,0.1898323764683923,1
Cpox,0.1898323764681506,1
E2f3,0.1898323764675075,1
Cep85l,0.1898323764647194,1
Ccnb1ip1,0.1898323764640177,1
H2-Oa,0.1898323764637627,1
C430014B12Rik,0.1898323764637529,1
Mfap1b,0.1898323764607707,1
Qsox2,0.1898323764604633,1
Rabep2,0.1898323764597952,1
Map6d1,0.1898323764587457,1
Gm31108,0.1898323764574661,1
C86187,0.1898323764568624,1
Rcn2,0.1898323764562312,1
Dnaja3,0.1898323764537549,1
Odf2l,0.1898323764537535,1
Ctse,0.1898323764525996,1
Cyb5r1,0.1898323764525951,1
Tigar,0.1898323764510157,1
Herpud1,0.1898323764487078,1
Mlxip,0.1898323764481427,1
Eaf1,0.1898323764457045,1
Mfng,0.1898323764436015,1
Gm45894,0.1898323764431899,1
Gm41664,0.1898323764421568,1
mt-Nd6,0.1898323764405137,1
Zfp420,0.1898323764397132,1
Dus2,0.1898323764386625,1
Haus3,0.1898323764374172,1
Aasdhppt,0.189832376436217,1
Igkc,0.1898323764356834,1
Casp2,0.1898323764351041,1
Gm48882,0.1898323764343618,1
Fads2,0.1898323764337018,1
Larp1b,0.1898323764323601,1
Lrig2,0.1898323764320927,1
Strn,0.189832376431973,1
Gm20712,0.189832376430671,1
Bdh1,0.1898323764296283,1
Scnm1,0.1898323764281633,1
Rpf1,0.1898323764276192,1
4933421O10Rik,0.189832376427338,1
Pln,0.1898323764264229,1
Spop,0.1898323764240809,1
Hyou1,0.1898323764235301,1
Platr25,0.1898323764234657,1
Zfx,0.1898323764226316,1
Nrip3,0.189832376422442,1
Pex2,0.1898323764217354,1
Pex5,0.1898323764198141,1
Pggt1b,0.1898323764168661,1
Osbpl11,0.1898323764162313,1
A930005H10Rik,0.1898323764149739,1
Slc39a7,0.1898323764135094,1
Snrnp48,0.1898323764125261,1
Cir1,0.1898323764115524,1
Slco5a1,0.1898323764106043,1
AU020206,0.1898323764074096,1
Mbp,0.1898323764069966,1
Rai1,0.1898323764058726,1
Smg7,0.1898323764050546,1
Iqcd,0.1898323764050538,1
Pex7,0.189832376404775,1
Zfp944,0.1898323764041341,1
Brcc3,0.1898323764038706,1
Vwa3b,0.1898323764020336,1
Slamf9,0.1898323764018384,1
Nxf1,0.1898323763972833,1
Kcnrg,0.1898323763909173,1
9030407P20Rik,0.1898323763881575,1
Nfs1,0.1898323763873005,1
3010003L21Rik,0.1898323763868561,1
Kdm4d,0.1898323763840229,1
Nadsyn1,0.1898323763770798,1
Sinhcaf,0.1898323763740415,1
Ccdc28b,0.1898323763729845,1
Rgs14,0.1898323763726378,1
Hddc2,0.1898323763713741,1
2410002F23Rik,0.1898323763696816,1
Gga1,0.1898323763695559,1
Fsbp,0.1898323763694527,1
Prkrip1,0.1898323763688878,1
Ttc17,0.1898323763684324,1
Pla2g6,0.1898323763651456,1
Rtca,0.189832376358398,1
Bpgm,0.1898323763553033,1
Gm14123,0.1898323763548586,1
Edrf1,0.1898323763537903,1
Sgms1,0.1898323763484436,1
Naa16,0.189832376343161,1
Tbcel,0.189832376339154,1
Ccnf,0.1898323763369089,1
Hesx1,0.1898323763363579,1
Nt5dc2,0.1898323763362481,1
Fam120a,0.1898323763354972,1
Fgd2,0.1898323763271386,1
Fam124b,0.1898323763266372,1
Sun2,0.1898323763141594,1
Zfp558,0.1898323763123628,1
Ppp1r8,0.1898323763087755,1
Rras2,0.1898323763076046,1
Gm17203,0.18983237630717,1
Gramd1a,0.1898323762991744,1
Gnb4,0.1898323762984732,1
Rnf6,0.189832376292136,1
Gchfr,0.1898323762907834,1
Cdadc1,0.1898323762786418,1
Ninj2,0.1898323762752463,1
Noc4l,0.1898323762732415,1
Rictor,0.1898323762713626,1
Lpgat1,0.1898323762682917,1
Acox1,0.1898323762677139,1
Katnbl1,0.1898323762615359,1
Prm2,0.1898323762588362,1
Wasl,0.1898323762449478,1
Noa1,0.1898323762433901,1
Hdac7,0.1898323762310304,1
Sfxn3,0.1898323762285303,1
Crtc3,0.1898323762247195,1
Ap3m1,0.1898323762157285,1
Fbxl12,0.1898323762121686,1
Stat5b,0.1898323762091761,1
Faah,0.1898323762059093,1
Mrpl38,0.1898323761989114,1
Psmf1,0.1898323761889322,1
Tank,0.1898323761870142,1
Nus1,0.189832376169637,1
Ddx23,0.1898323761402458,1
Parp4,0.1898323761335417,1
Seh1l,0.1898323761327154,1
Gm9993,0.1898323761286313,1
Anapc1,0.1898323761112489,1
2900097C17Rik,0.1898323761032615,1
Matr3,0.1898323760954351,1
Anapc15,0.1898323760715257,1
1700097N02Rik,0.1898323760605736,1
Rfx7,0.189832376043401,1
Trnt1,0.1898323760260198,1
Pan3,0.1898323759866537,1
Shkbp1,0.189832375955222,1
Plcxd2,0.1898323759538906,1
2810004N23Rik,0.189832375942111,1
Ash1l,0.1898323759327041,1
Atf6,0.1898323758975468,1
Gpn1,0.1898323758828009,1
Chd2,0.1898323758777937,1
Parp10,0.1898323758625982,1
Bmyc,0.1898323757988219,1
Arhgap18,0.1898323756619417,1
Cyth3,0.1898323756426641,1
Cdc37l1,0.1898323756223001,1
Yme1l1,0.1898323755018823,1
Ncbp3,0.1898323754995864,1
Aspscr1,0.189832375443864,1
Clec2d,0.1898323753655759,1
Suco,0.1896128020118454,1
Erap1,0.189562149265149,1
Cltc,0.1895134655358498,1
Rbpj,0.1895134635886574,1
Tox,0.1891891891891892,1
Cast,0.1887046536757674,1
Dnajb1,0.1887046484405002,1
Ifrd1,0.1884671924076893,1
Cggbp1,0.1881690474750057,1
Cox14,0.1881690447485521,1
Gimap1,0.1881690314551969,1
Tnfrsf4,0.1876288258170892,1
Cd82,0.187628815820074,1
Hmg20b,0.1875841753619263,1
Nfkbiz,0.187584175290805,1
Stk16,0.1875841752582361,1
Ccdc58,0.1875841751832375,1
Atp6ap2,0.1875841751761583,1
Pitpnb,0.1875841751732171,1
Fastkd2,0.1875841751360108,1
Psmg3,0.1875841751186982,1
Larp1,0.187584175102456,1
Gm16712,0.1875841750935669,1
Nudt4,0.187584175092621,1
Ccdc107,0.1875841750803166,1
Arhgap17,0.1875841750501466,1
Washc5,0.1875841750305752,1
Plekhb2,0.1875841750176705,1
Zdhhc18,0.1875841750052528,1
Sdhaf1,0.1875841749873398,1
Il10rb,0.187584174925188,1
March2,0.1875841748683317,1
Nudt19,0.1875841746332318,1
Wdr26,0.1875841734981697,1
Dkk3,0.1875,1
Lgals3bp,0.1864473042915465,1
Gsto1,0.1837372908706141,1
Scamp3,0.1837372811195535,1
Rel,0.1826494711750636,1
Il12rb2,0.1818181818181818,1
Lpxn,0.1813132478719599,1
Bhlhe40,0.1807286651127911,1
Odc1,0.1807286470834944,1
Bcl2a1b,0.1807285895992557,1
Rgs16,0.1807285167100606,1
Srsf2,0.1807283816390264,1
Calm3,0.1807283078888535,1
Cd47,0.1807282949645514,1
Atp5mpl,0.1807282313091627,1
H2afj,0.1807281844931357,1
Hspd1,0.1807281837496724,1
Cst7,0.1807281705759555,1
Stat3,0.180728161535374,1
Snrpd2,0.1807281310091194,1
H2-T23,0.1807281290790578,1
Sec11c,0.1807280721941264,1
Abracl,0.1807280345111122,1
Morf4l1,0.1807280288924313,1
Lsp1,0.1807280187293677,1
Nrgn,0.180728017613308,1
Hnrnpl,0.1807280143388493,1
Sri,0.1807279872059436,1
Ost4,0.1807279817683802,1
Rbm39,0.1807279357455177,1
Ube2d3,0.1807278540075279,1
Clta,0.1807277761534798,1
Ndufa3,0.1807277665073319,1
Gmfg,0.1807277287767947,1
mt-Nd5,0.1807277108883438,1
Grcc10,0.1807274212221623,1
Dtd1,0.1806056559703748,1
Suv39h1,0.1806056558712754,1
Smim3,0.1806056556502101,1
Afg3l2,0.1806056556131449,1
Ndufaf3,0.1806056529982631,1
Emc2,0.1784808748387484,1
Tor1aip2,0.1784808693751767,1
Cdc40,0.1784808655185468,1
Maf1,0.178357453760247,1
Ythdc1,0.1782265667285772,1
Tmf1,0.1779805241646636,1
4930523C07Rik,0.1768821419909093,1
Gadd45b,0.1761174221587628,1
Txn2,0.1752251110661183,1
Fundc2,0.1751423965281275,1
Pigt,0.1747301346399447,1
Apex1,0.1747301343266038,1
Dnttip2,0.1747301338818754,1
Scn3b,0.1724743324036941,1
Mettl22,0.1724743323231877,1
Shtn1,0.1724743323143471,1
Wipi1,0.1724743323081213,1
Hspa4l,0.172474332304362,1
Extl2,0.1724743322912842,1
Chkb,0.1724743322903237,1
Lats1,0.17247433229027,1
Ppih,0.1724743322849989,1
Leng8,0.1724743322840742,1
Nkrf,0.1724743322769505,1
Ggct,0.1724743322764372,1
Gm10226,0.1724743322758729,1
Prrc1,0.1724743322753177,1
Lrch4,0.172474332274963,1
Tada3,0.1724743322691684,1
6330408M09Rik,0.1724743322684207,1
Stac3,0.1724743322682901,1
Foxk1,0.1724743322673901,1
Ppp2r5b,0.1724743322654343,1
Gpalpp1,0.1724743322653553,1
Pink1,0.1724743322643981,1
Fbxw9,0.1724743322632915,1
Myg1,0.1724743322628546,1
Brip1os,0.1724743322612614,1
Pbk,0.1724743322570833,1
Plxdc1,0.1724743322551686,1
Vezf1,0.1724743322537715,1
Btd,0.1724743322524297,1
Snrk,0.172474332250888,1
Trav14-3,0.1724743322507549,1
Maf,0.1724743322500502,1
Adck5,0.172474332247295,1
Cnst,0.1724743322460842,1
Ift80,0.172474332241515,1
Nid1,0.1724743322398438,1
E330009J07Rik,0.17247433223973,1
Ptprs,0.1724743322388928,1
Wbp1l,0.1724743322386438,1
Ppp2r5e,0.172474332234643,1
Cptp,0.1724743322322019,1
Med23,0.1724743322310518,1
Usp53,0.1724743322304357,1
Surf2,0.172474332228159,1
Strn4,0.1724743322272196,1
Ap1g2,0.1724743322259103,1
Txk,0.1724743322257333,1
Slc11a2,0.1724743322255523,1
Bmi1,0.1724743322254379,1
Fam192a,0.1724743322246426,1
Nol11,0.1724743322205682,1
Hist2h2be,0.1724743322200237,1
Pir,0.1724743322181879,1
Coq10a,0.1724743322179645,1
Odf2,0.1724743322171717,1
Ercc5,0.1724743322151468,1
Zfp131,0.1724743322139546,1
Akt2,0.1724743322132067,1
Gtf3c5,0.1724743322131008,1
Zcchc10,0.1724743322118623,1
Tmem161b,0.1724743322111503,1
Bcl11b,0.172474332210479,1
Trim62,0.172474332210353,1
Slc17a6,0.1724743322093808,1
Rnf123,0.1724743322087486,1
Sac3d1,0.1724743322080226,1
Pcm1,0.1724743322075817,1
Pde12,0.1724743322074056,1
Alg9,0.1724743322066136,1
Haus8,0.1724743322038773,1
Ubqln2,0.1724743322037133,1
Tsen54,0.1724743322036591,1
Ncbp1,0.1724743322018968,1
Slc2a3,0.1724743322012095,1
Rbl1,0.1724743322010846,1
Bmp2k,0.1724743322005709,1
Memo1,0.1724743322004027,1
Spint2,0.1724743321998945,1
Mtif2,0.1724743321969052,1
Auh,0.1724743321961536,1
Rhoq,0.1724743321944227,1
Trim12c,0.1724743321939975,1
Dnmt3a,0.1724743321920742,1
Josd2,0.1724743321913447,1
Cetn2,0.1724743321907912,1
Tm2d2,0.1724743321902773,1
Alg1,0.1724743321900952,1
Wdyhv1,0.1724743321894621,1
Pon2,0.1724743321886811,1
Hid1,0.1724743321885347,1
Plk3,0.1724743321883691,1
Sparc,0.1724743321870189,1
Cdca5,0.1724743321862019,1
St6galnac4,0.1724743321844819,1
Nfyc,0.1724743321841115,1
Mrnip,0.1724743321835263,1
Depdc1a,0.1724743321830458,1
Atg13,0.1724743321786414,1
Upf3a,0.1724743321784026,1
Rraga,0.1724743321775074,1
Apex2,0.1724743321766589,1
Fasn,0.1724743321760262,1
Ndufaf6,0.172474332175536,1
Inpp5k,0.1724743321755001,1
Esco1,0.1724743321741643,1
Tnip1,0.1724743321733574,1
Tmem192,0.172474332171625,1
Gpatch4,0.172474332171455,1
Psen2,0.1724743321705132,1
E2f1,0.1724743321702317,1
Gmppa,0.1724743321697314,1
Pus1,0.17247433216843,1
Cdk12,0.1724743321683734,1
Sc5d,0.1724743321681842,1
Ppil4,0.1724743321675311,1
Med13,0.1724743321673218,1
Kcnq5,0.1724743321666287,1
Acadvl,0.1724743321664465,1
Apaf1,0.1724743321662255,1
Traf4,0.1724743321661851,1
Ripk2,0.1724743321660417,1
Map4k2,0.1724743321648655,1
Nol12,0.1724743321648378,1
Dhfr,0.1724743321622959,1
Pitpnc1,0.1724743321608551,1
I730030J21Rik,0.1724743321593945,1
Tbc1d10b,0.1724743321581532,1
Pmpca,0.1724743321571244,1
Ddx19a,0.1724743321567573,1
Dcaf15,0.1724743321560964,1
Unc50,0.1724743321556751,1
Ciao1,0.1724743321554184,1
Nudt2,0.1724743321531115,1
Sec23a,0.1724743321521209,1
Eps15,0.1724743321509855,1
Cdca7l,0.1724743321506683,1
Tent2,0.1724743321499751,1
Mia3,0.1724743321497254,1
Spata13,0.1724743321486877,1
Eif2b1,0.172474332148332,1
Uri1,0.1724743321458428,1
Cyb561d2,0.1724743321454545,1
Ska1,0.1724743321437488,1
Gm45716,0.1724743321437369,1
Taf7,0.1724743321435931,1
Hps6,0.1724743321431203,1
Tdp2,0.1724743321424657,1
Ipo8,0.1724743321423135,1
Lrp6,0.1724743321422437,1
Ccm2,0.1724743321418954,1
Arrdc1,0.1724743321403561,1
Slc6a6,0.1724743321403365,1
Kin,0.1724743321399085,1
Nqo2,0.1724743321372652,1
Acp5,0.1724743321364102,1
Repin1,0.1724743321359517,1
Zwint,0.1724743321347037,1
Wdr36,0.1724743321346073,1
Abhd5,0.1724743321340244,1
Clcc1,0.1724743321337399,1
Zpr1,0.1724743321336555,1
Pycr2,0.1724743321331201,1
Nup98,0.1724743321322275,1
Tox4,0.172474332130071,1
Pabpc4,0.1724743321299039,1
Timm10,0.1724743321299028,1
Gpatch8,0.1724743321289336,1
Cyth2,0.1724743321287096,1
Ttc5,0.1724743321285163,1
Ttc37,0.1724743321281388,1
Tsta3,0.1724743321271153,1
Rnf181,0.1724743321239127,1
Rtf2,0.1724743321218051,1
Unc13b,0.1724743321211056,1
Cmtr1,0.1724743321209281,1
Ranbp9,0.1724743321209075,1
Pi4k2a,0.1724743321196487,1
5430416N02Rik,0.1724743321173849,1
Rab19,0.172474332116832,1
Timm44,0.1724743321165072,1
Lamtor3,0.172474332115514,1
Ecpas,0.1724743321146595,1
Rbm10,0.172474332114547,1
Tcf19,0.1724743321140709,1
Ppp1r10,0.1724743321117175,1
Rcor1,0.1724743321102463,1
Orc4,0.172474332109496,1
Vbp1,0.1724743321093763,1
Cdkn2a,0.1724743321086621,1
Clk3,0.1724743321082844,1
Adnp,0.1724743321068065,1
Gtpbp2,0.1724743321057888,1
Clp1,0.1724743321056344,1
Ift52,0.1724743321052019,1
Fam172a,0.1724743321051434,1
Zbtb1,0.172474332103881,1
Hspa14,0.1724743321033725,1
Kif13b,0.1724743321015836,1
Cnpy2,0.1724743321012808,1
Rock2,0.172474332099121,1
Perp,0.1724743320977208,1
Oser1,0.172474332096554,1
Mtx1,0.1724743320961991,1
Slc38a2,0.1724743320931806,1
Sytl3,0.1724743320924258,1
Pts,0.1724743320920212,1
Pvt1,0.1724743320909849,1
Ermp1,0.1724743320907156,1
Epc1,0.1724743320893549,1
Cdc25a,0.1724743320862266,1
Ppil3,0.1724743320837904,1
Gipc2,0.1724743320832449,1
Mtx2,0.1724743320825936,1
CAAA01118383.1,0.1724743320825364,1
Rce1,0.1724743320824246,1
Mbnl2,0.1724743320815064,1
Stard4,0.1724743320778365,1
Smim15,0.172474332077616,1
Brd7,0.1724743320767602,1
4921524J17Rik,0.1724743320764629,1
Slco4a1,0.172474332075206,1
Lilrb4a,0.1724743320740459,1
Wdr83,0.1724743320724455,1
Cdc26,0.1724743320723693,1
H2-M3,0.1724743320701587,1
Fam98a,0.1724743320696792,1
Trdv1,0.1724743320689171,1
Zdhhc20,0.1724743320678861,1
Zfp445,0.172474332067766,1
Naa40,0.1724743320667877,1
Bcl7b,0.1724743320667144,1
Pafah1b3,0.1724743320654753,1
Syap1,0.1724743320652762,1
Xrn1,0.1724743320651748,1
Cdc6,0.1724743320648415,1
Naa15,0.1724743320647805,1
Uba5,0.1724743320621799,1
Pmvk,0.1724743320619456,1
Krit1,0.1724743320613105,1
Polr1c,0.1724743320605647,1
Prkcq,0.172474332059832,1
Lin54,0.1724743320569222,1
Atp6v1e1,0.1724743320566997,1
Khsrp,0.1724743320556124,1
Map2k1,0.1724743320547714,1
Eci2,0.1724743320534931,1
Lrch1,0.1724743320532031,1
Rasa2,0.1724743320500827,1
Epn1,0.1724743320486013,1
Gins4,0.1724743320484766,1
Ppan,0.1724743320455367,1
Ubxn6,0.1724743320423678,1
Scyl2,0.1724743320416784,1
Stk38,0.1724743320381822,1
Vps52,0.1724743320372611,1
Dctn6,0.172474332037072,1
Mrps9,0.1724743320359078,1
Usb1,0.1724743320350855,1
Ascc3,0.1724743320348767,1
Parp2,0.1724743320345154,1
Prkacb,0.1724743320269979,1
Ccdc174,0.1724743320263637,1
Lpin2,0.1724743320256132,1
AI467606,0.1724743320243396,1
Prpf38a,0.1724743320215799,1
Rsbn1,0.1724743320188894,1
Sumo3,0.1724743320169221,1
Ddx3x,0.1724743320145524,1
Ppp2r5c,0.1724743320129873,1
Mtap,0.1724743320116707,1
Gpr171,0.1724743320055258,1
Rabep1,0.1724743320024824,1
Gtf3c6,0.1724743320021696,1
Ccl1,0.1724743319983126,1
Ppif,0.1724743319979956,1
Uso1,0.1724743319969252,1
Nup88,0.1724743319950991,1
Setd3,0.172474331993342,1
Dlst,0.1724743319925739,1
Mdfic,0.1724743319913929,1
Dynlt3,0.1724743319904363,1
Mtf2,0.172474331990001,1
Mplkip,0.1724743319892727,1
Gcsh,0.1724743319892723,1
Crcp,0.1724743319832594,1
Hars,0.1724743319792403,1
Ptp4a1.1,0.1724743319709201,1
Lcmt1,0.1724743319684227,1
Nop9,0.1724743319679146,1
Vwa8,0.1724743319676769,1
Uba6,0.1724743319553195,1
Sytl2,0.172474331945642,1
Cdk13,0.172474331943249,1
Rbm27,0.1724743319424471,1
Ergic1,0.1724743319359447,1
Traf2,0.1724743319340527,1
Brms1,0.1724743319270231,1
Tmem219,0.1724743319181802,1
Fam32a,0.1724743319118106,1
Afg3l1,0.1724743319089031,1
Tpd52l2,0.1724743319085215,1
Tasor2,0.1724743319068695,1
Smarcc2,0.1724743319031848,1
